month,duration,pdays,previous,poutcome,y
3.0,73.0,999.0,0.0,0.0,0
0.0,45.0,999.0,1.0,1.0,0
2.0,155.0,999.0,0.0,0.0,0
7.0,144.0,999.0,0.0,0.0,0
5.0,432.0,999.0,0.0,0.0,1
3.0,105.0,999.0,0.0,0.0,0
1.0,219.0,999.0,0.0,0.0,0
3.0,255.0,999.0,1.0,1.0,0
2.0,503.0,999.0,0.0,0.0,0
5.0,635.0,999.0,0.0,0.0,0
0.0,278.0,999.0,0.0,0.0,0
0.0,260.0,999.0,0.0,0.0,0
0.0,565.0,999.0,0.0,0.0,0
2.0,13.0,999.0,0.0,0.0,0
3.0,1225.0,999.0,0.0,0.0,0
0.0,173.0,999.0,0.0,0.0,0
2.0,588.0,999.0,0.0,0.0,0
0.0,218.0,999.0,0.0,0.0,0
3.0,414.0,999.0,0.0,0.0,0
5.0,137.0,999.0,1.0,1.0,0
1.0,359.0,999.0,2.0,1.0,1
1.0,103.0,999.0,0.0,0.0,0
1.0,83.0,999.0,0.0,0.0,0
8.0,900.0,999.0,2.0,1.0,1
5.0,41.0,999.0,0.0,0.0,0
8.0,283.0,999.0,0.0,0.0,0
5.0,104.0,999.0,1.0,1.0,0
2.0,185.0,999.0,0.0,0.0,0
1.0,673.0,999.0,0.0,0.0,0
1.0,78.0,999.0,0.0,0.0,0
2.0,292.0,999.0,0.0,0.0,0
0.0,176.0,999.0,0.0,0.0,0
0.0,150.0,999.0,0.0,0.0,0
2.0,164.0,999.0,0.0,0.0,0
2.0,46.0,999.0,0.0,0.0,0
0.0,304.0,999.0,0.0,0.0,0
5.0,87.0,999.0,0.0,0.0,0
3.0,61.0,999.0,0.0,0.0,0
1.0,157.0,999.0,0.0,0.0,0
0.0,129.0,999.0,0.0,0.0,0
1.0,489.0,999.0,0.0,0.0,0
0.0,318.0,999.0,0.0,0.0,0
0.0,88.0,999.0,0.0,0.0,0
3.0,521.0,999.0,0.0,0.0,0
0.0,353.0,999.0,0.0,0.0,0
1.0,361.0,999.0,0.0,0.0,0
3.0,79.0,999.0,1.0,1.0,1
2.0,275.0,999.0,0.0,0.0,0
8.0,56.0,999.0,0.0,0.0,0
8.0,463.0,999.0,1.0,1.0,0
5.0,597.0,999.0,0.0,0.0,0
5.0,103.0,999.0,0.0,0.0,0
2.0,208.0,999.0,0.0,0.0,0
0.0,125.0,999.0,0.0,0.0,0
3.0,200.0,999.0,0.0,0.0,0
8.0,47.0,999.0,0.0,0.0,0
5.0,80.0,999.0,0.0,0.0,0
2.0,1319.0,999.0,0.0,0.0,1
2.0,259.0,999.0,0.0,0.0,0
5.0,157.0,999.0,0.0,0.0,0
0.0,41.0,999.0,1.0,1.0,0
3.0,82.0,999.0,0.0,0.0,0
0.0,78.0,999.0,0.0,0.0,0
0.0,317.0,999.0,0.0,0.0,0
1.0,250.0,999.0,0.0,0.0,0
5.0,303.0,999.0,0.0,0.0,0
0.0,181.0,999.0,0.0,0.0,0
2.0,502.0,999.0,0.0,0.0,0
2.0,173.0,999.0,0.0,0.0,0
1.0,15.0,999.0,0.0,0.0,0
2.0,256.0,999.0,0.0,0.0,0
0.0,106.0,999.0,0.0,0.0,0
8.0,107.0,999.0,0.0,0.0,1
3.0,2089.0,999.0,0.0,0.0,1
0.0,210.0,999.0,0.0,0.0,0
8.0,180.0,999.0,0.0,0.0,0
2.0,152.0,999.0,0.0,0.0,0
8.0,83.0,999.0,1.0,1.0,0
0.0,173.0,9.0,2.0,2.0,1
0.0,985.0,999.0,0.0,0.0,1
2.0,267.0,999.0,2.0,1.0,1
0.0,165.0,999.0,0.0,0.0,0
3.0,100.0,999.0,0.0,0.0,0
3.0,97.0,3.0,2.0,2.0,0
2.0,84.0,999.0,0.0,0.0,0
9.0,346.0,999.0,0.0,0.0,1
3.0,156.0,999.0,0.0,0.0,0
0.0,136.0,999.0,1.0,1.0,0
0.0,124.0,999.0,0.0,0.0,0
3.0,100.0,999.0,0.0,0.0,0
0.0,282.0,999.0,1.0,1.0,0
5.0,27.0,999.0,0.0,0.0,0
0.0,240.0,999.0,0.0,0.0,0
5.0,182.0,999.0,1.0,1.0,0
2.0,92.0,999.0,0.0,0.0,0
3.0,181.0,999.0,0.0,0.0,0
0.0,148.0,999.0,0.0,0.0,0
3.0,1112.0,999.0,0.0,0.0,0
1.0,57.0,999.0,0.0,0.0,0
1.0,180.0,999.0,0.0,0.0,0
0.0,261.0,999.0,0.0,0.0,0
0.0,31.0,999.0,0.0,0.0,0
3.0,136.0,999.0,0.0,0.0,0
0.0,290.0,999.0,0.0,0.0,0
0.0,224.0,999.0,1.0,1.0,0
1.0,262.0,999.0,0.0,0.0,1
0.0,49.0,999.0,1.0,1.0,0
3.0,71.0,999.0,0.0,0.0,0
3.0,82.0,999.0,0.0,0.0,0
4.0,216.0,6.0,3.0,2.0,1
2.0,179.0,999.0,0.0,0.0,0
0.0,129.0,999.0,0.0,0.0,0
3.0,141.0,999.0,0.0,0.0,0
8.0,82.0,999.0,0.0,0.0,0
3.0,127.0,999.0,0.0,0.0,0
0.0,215.0,999.0,0.0,0.0,0
5.0,186.0,3.0,1.0,2.0,1
5.0,905.0,999.0,1.0,1.0,0
2.0,148.0,999.0,0.0,0.0,0
3.0,303.0,999.0,0.0,0.0,0
3.0,137.0,999.0,0.0,0.0,0
2.0,129.0,999.0,0.0,0.0,0
1.0,145.0,999.0,0.0,0.0,0
2.0,128.0,999.0,0.0,0.0,0
3.0,170.0,999.0,0.0,0.0,0
3.0,109.0,999.0,0.0,0.0,0
0.0,368.0,999.0,0.0,0.0,0
0.0,174.0,999.0,0.0,0.0,0
4.0,526.0,999.0,0.0,0.0,0
8.0,201.0,999.0,0.0,0.0,0
0.0,108.0,999.0,0.0,0.0,0
5.0,485.0,999.0,1.0,1.0,0
1.0,87.0,999.0,0.0,0.0,0
2.0,186.0,999.0,0.0,0.0,0
1.0,51.0,999.0,0.0,0.0,0
0.0,744.0,999.0,0.0,0.0,0
0.0,81.0,999.0,0.0,0.0,0
4.0,67.0,6.0,3.0,1.0,0
0.0,204.0,999.0,0.0,0.0,0
0.0,1581.0,999.0,0.0,0.0,0
0.0,247.0,999.0,0.0,0.0,0
1.0,81.0,999.0,0.0,0.0,0
0.0,92.0,999.0,0.0,0.0,0
2.0,340.0,999.0,0.0,0.0,0
3.0,64.0,999.0,0.0,0.0,0
0.0,6.0,999.0,1.0,1.0,0
2.0,272.0,999.0,0.0,0.0,0
0.0,24.0,999.0,0.0,0.0,0
0.0,457.0,999.0,0.0,0.0,0
5.0,95.0,7.0,1.0,2.0,0
2.0,50.0,999.0,0.0,0.0,0
2.0,302.0,999.0,0.0,0.0,0
0.0,273.0,999.0,0.0,0.0,0
3.0,160.0,999.0,0.0,0.0,0
2.0,336.0,999.0,0.0,0.0,0
0.0,147.0,999.0,1.0,1.0,0
1.0,280.0,999.0,0.0,0.0,0
0.0,149.0,999.0,1.0,1.0,0
3.0,390.0,999.0,0.0,0.0,0
3.0,123.0,999.0,0.0,0.0,0
0.0,169.0,999.0,1.0,1.0,0
0.0,390.0,999.0,0.0,0.0,1
3.0,104.0,999.0,0.0,0.0,0
2.0,129.0,999.0,0.0,0.0,0
5.0,189.0,999.0,0.0,0.0,0
8.0,834.0,999.0,0.0,0.0,0
0.0,127.0,999.0,0.0,0.0,0
9.0,206.0,999.0,0.0,0.0,1
2.0,230.0,999.0,1.0,1.0,1
0.0,354.0,999.0,0.0,0.0,0
0.0,293.0,999.0,0.0,0.0,0
8.0,314.0,999.0,1.0,1.0,0
0.0,275.0,999.0,0.0,0.0,0
1.0,14.0,999.0,0.0,0.0,0
1.0,340.0,999.0,1.0,1.0,1
3.0,109.0,999.0,0.0,0.0,0
0.0,351.0,999.0,0.0,0.0,0
2.0,112.0,999.0,0.0,0.0,0
2.0,68.0,999.0,0.0,0.0,0
1.0,437.0,999.0,0.0,0.0,1
0.0,252.0,999.0,0.0,0.0,0
0.0,610.0,999.0,0.0,0.0,1
5.0,158.0,999.0,0.0,0.0,0
7.0,210.0,999.0,0.0,0.0,0
1.0,157.0,999.0,0.0,0.0,0
0.0,55.0,999.0,0.0,0.0,0
3.0,55.0,999.0,0.0,0.0,0
2.0,77.0,999.0,0.0,0.0,0
5.0,636.0,999.0,0.0,0.0,0
0.0,240.0,999.0,0.0,0.0,0
0.0,195.0,999.0,1.0,1.0,0
0.0,96.0,999.0,1.0,1.0,0
8.0,165.0,999.0,0.0,0.0,0
2.0,75.0,999.0,0.0,0.0,0
0.0,116.0,999.0,0.0,0.0,0
2.0,136.0,999.0,0.0,0.0,0
0.0,374.0,999.0,0.0,0.0,1
0.0,35.0,999.0,0.0,0.0,0
0.0,24.0,999.0,0.0,0.0,0
3.0,386.0,999.0,0.0,0.0,0
0.0,121.0,999.0,0.0,0.0,0
8.0,121.0,999.0,0.0,0.0,1
1.0,69.0,999.0,0.0,0.0,0
3.0,1033.0,999.0,0.0,0.0,1
3.0,351.0,999.0,0.0,0.0,0
3.0,498.0,999.0,0.0,0.0,0
2.0,108.0,999.0,0.0,0.0,0
0.0,292.0,999.0,0.0,0.0,0
3.0,742.0,999.0,0.0,0.0,0
2.0,61.0,999.0,0.0,0.0,0
0.0,563.0,999.0,0.0,0.0,0
0.0,70.0,999.0,0.0,0.0,0
5.0,1132.0,999.0,1.0,1.0,1
0.0,85.0,999.0,0.0,0.0,0
3.0,168.0,999.0,0.0,0.0,0
3.0,560.0,999.0,0.0,0.0,1
0.0,617.0,999.0,0.0,0.0,0
0.0,747.0,999.0,0.0,0.0,0
0.0,633.0,999.0,0.0,0.0,0
3.0,89.0,999.0,0.0,0.0,0
3.0,204.0,999.0,0.0,0.0,0
3.0,39.0,999.0,0.0,0.0,0
2.0,107.0,999.0,0.0,0.0,0
2.0,313.0,999.0,0.0,0.0,0
1.0,339.0,999.0,0.0,0.0,0
0.0,98.0,999.0,1.0,1.0,0
5.0,107.0,999.0,0.0,0.0,0
0.0,208.0,999.0,0.0,0.0,0
0.0,658.0,999.0,1.0,1.0,1
5.0,146.0,999.0,1.0,1.0,0
0.0,231.0,999.0,0.0,0.0,0
0.0,85.0,999.0,2.0,1.0,0
2.0,824.0,999.0,0.0,0.0,0
5.0,239.0,3.0,2.0,2.0,1
0.0,220.0,999.0,0.0,0.0,0
0.0,28.0,999.0,0.0,0.0,0
0.0,816.0,999.0,0.0,0.0,0
8.0,163.0,999.0,0.0,0.0,0
0.0,201.0,999.0,0.0,0.0,0
5.0,162.0,999.0,0.0,0.0,0
2.0,166.0,999.0,0.0,0.0,0
0.0,380.0,999.0,0.0,0.0,0
0.0,110.0,999.0,2.0,1.0,0
5.0,154.0,999.0,0.0,0.0,0
0.0,89.0,999.0,0.0,0.0,0
4.0,73.0,999.0,0.0,0.0,0
8.0,555.0,999.0,0.0,0.0,1
9.0,80.0,999.0,0.0,0.0,0
2.0,10.0,999.0,0.0,0.0,0
0.0,245.0,999.0,0.0,0.0,0
0.0,724.0,999.0,0.0,0.0,0
5.0,94.0,999.0,0.0,0.0,0
5.0,135.0,999.0,0.0,0.0,0
0.0,20.0,999.0,0.0,0.0,0
8.0,105.0,999.0,0.0,0.0,0
0.0,122.0,999.0,0.0,0.0,0
0.0,48.0,999.0,0.0,0.0,0
0.0,423.0,999.0,0.0,0.0,1
0.0,206.0,999.0,1.0,1.0,0
2.0,73.0,999.0,0.0,0.0,0
1.0,168.0,999.0,0.0,0.0,0
0.0,150.0,999.0,0.0,0.0,0
5.0,150.0,999.0,0.0,0.0,0
3.0,1099.0,999.0,0.0,0.0,0
8.0,636.0,999.0,0.0,0.0,1
0.0,92.0,999.0,0.0,0.0,0
2.0,316.0,999.0,0.0,0.0,0
0.0,159.0,999.0,1.0,1.0,0
2.0,221.0,999.0,0.0,0.0,0
3.0,146.0,999.0,2.0,1.0,1
0.0,178.0,999.0,1.0,1.0,0
2.0,362.0,999.0,0.0,0.0,0
8.0,33.0,999.0,0.0,0.0,0
0.0,85.0,999.0,0.0,0.0,0
3.0,101.0,999.0,0.0,0.0,0
5.0,77.0,999.0,0.0,0.0,0
0.0,31.0,999.0,0.0,0.0,0
0.0,146.0,999.0,0.0,0.0,0
3.0,23.0,999.0,0.0,0.0,0
1.0,278.0,6.0,1.0,2.0,1
5.0,233.0,999.0,0.0,0.0,0
0.0,110.0,999.0,0.0,0.0,0
3.0,89.0,999.0,0.0,0.0,0
0.0,473.0,999.0,0.0,0.0,0
2.0,599.0,999.0,0.0,0.0,0
2.0,823.0,999.0,0.0,0.0,0
5.0,305.0,999.0,0.0,0.0,0
0.0,417.0,999.0,0.0,0.0,0
5.0,372.0,999.0,0.0,0.0,0
2.0,1009.0,999.0,0.0,0.0,1
0.0,131.0,999.0,0.0,0.0,0
0.0,261.0,999.0,0.0,0.0,0
2.0,61.0,999.0,0.0,0.0,0
8.0,48.0,999.0,0.0,0.0,0
2.0,323.0,999.0,0.0,0.0,0
8.0,118.0,999.0,0.0,0.0,0
0.0,191.0,999.0,0.0,0.0,0
3.0,239.0,999.0,0.0,0.0,0
0.0,140.0,999.0,0.0,0.0,0
0.0,214.0,999.0,0.0,0.0,0
5.0,221.0,999.0,0.0,0.0,0
0.0,304.0,999.0,0.0,0.0,0
3.0,111.0,999.0,0.0,0.0,0
0.0,141.0,999.0,0.0,0.0,0
0.0,218.0,999.0,0.0,0.0,0
3.0,260.0,999.0,0.0,0.0,0
0.0,118.0,999.0,1.0,1.0,0
2.0,143.0,999.0,0.0,0.0,0
2.0,213.0,999.0,0.0,0.0,0
5.0,623.0,999.0,1.0,1.0,0
0.0,152.0,999.0,0.0,0.0,0
0.0,43.0,999.0,0.0,0.0,0
3.0,163.0,999.0,0.0,0.0,0
9.0,209.0,999.0,0.0,0.0,1
7.0,93.0,13.0,1.0,2.0,0
2.0,58.0,999.0,0.0,0.0,0
5.0,534.0,999.0,0.0,0.0,1
0.0,204.0,999.0,0.0,0.0,0
1.0,135.0,999.0,0.0,0.0,0
1.0,132.0,999.0,0.0,0.0,0
5.0,288.0,999.0,0.0,0.0,0
2.0,131.0,999.0,0.0,0.0,0
1.0,211.0,999.0,0.0,0.0,0
5.0,345.0,999.0,0.0,0.0,0
0.0,581.0,999.0,2.0,1.0,0
2.0,236.0,999.0,0.0,0.0,0
2.0,109.0,999.0,0.0,0.0,0
1.0,106.0,999.0,2.0,1.0,0
0.0,239.0,999.0,0.0,0.0,0
0.0,205.0,999.0,0.0,0.0,0
2.0,58.0,999.0,0.0,0.0,0
2.0,742.0,999.0,0.0,0.0,0
2.0,140.0,999.0,0.0,0.0,0
0.0,204.0,999.0,0.0,0.0,0
0.0,283.0,999.0,0.0,0.0,0
3.0,192.0,999.0,0.0,0.0,0
0.0,227.0,999.0,0.0,0.0,0
0.0,64.0,999.0,0.0,0.0,0
0.0,371.0,999.0,0.0,0.0,0
1.0,123.0,999.0,0.0,0.0,0
4.0,511.0,999.0,1.0,1.0,1
5.0,52.0,999.0,1.0,1.0,0
0.0,106.0,999.0,0.0,0.0,0
8.0,473.0,999.0,1.0,1.0,0
0.0,360.0,999.0,0.0,0.0,0
0.0,449.0,999.0,0.0,0.0,0
2.0,484.0,999.0,0.0,0.0,0
0.0,154.0,999.0,0.0,0.0,0
2.0,400.0,999.0,0.0,0.0,0
2.0,231.0,999.0,0.0,0.0,0
4.0,99.0,999.0,0.0,0.0,0
5.0,55.0,999.0,0.0,0.0,0
5.0,743.0,999.0,1.0,1.0,0
0.0,100.0,999.0,0.0,0.0,0
5.0,65.0,999.0,0.0,0.0,0
2.0,71.0,999.0,0.0,0.0,0
1.0,69.0,999.0,1.0,1.0,0
0.0,377.0,999.0,0.0,0.0,0
0.0,123.0,999.0,0.0,0.0,0
8.0,84.0,999.0,0.0,0.0,0
3.0,88.0,999.0,2.0,1.0,0
0.0,297.0,999.0,0.0,0.0,0
0.0,125.0,999.0,0.0,0.0,0
5.0,884.0,999.0,0.0,0.0,0
2.0,195.0,999.0,0.0,0.0,0
1.0,153.0,999.0,0.0,0.0,0
0.0,638.0,6.0,1.0,2.0,0
3.0,147.0,999.0,0.0,0.0,0
5.0,122.0,3.0,2.0,2.0,1
0.0,159.0,999.0,0.0,0.0,0
3.0,101.0,999.0,0.0,0.0,0
0.0,341.0,999.0,0.0,0.0,0
3.0,94.0,999.0,0.0,0.0,0
1.0,103.0,999.0,1.0,1.0,1
4.0,383.0,999.0,2.0,1.0,1
7.0,116.0,999.0,0.0,0.0,1
0.0,268.0,999.0,0.0,0.0,0
1.0,403.0,999.0,0.0,0.0,0
1.0,52.0,999.0,0.0,0.0,0
0.0,195.0,999.0,0.0,0.0,0
1.0,101.0,999.0,0.0,0.0,0
8.0,272.0,999.0,0.0,0.0,0
0.0,160.0,999.0,0.0,0.0,0
5.0,202.0,999.0,1.0,1.0,0
0.0,64.0,999.0,1.0,1.0,0
1.0,217.0,999.0,0.0,0.0,0
0.0,170.0,999.0,0.0,0.0,0
5.0,475.0,999.0,0.0,0.0,0
3.0,145.0,999.0,0.0,0.0,0
0.0,85.0,999.0,0.0,0.0,0
0.0,392.0,999.0,0.0,0.0,1
1.0,479.0,999.0,0.0,0.0,1
0.0,28.0,999.0,0.0,0.0,0
0.0,330.0,999.0,1.0,1.0,0
3.0,197.0,999.0,0.0,0.0,0
1.0,122.0,999.0,0.0,0.0,0
3.0,181.0,999.0,0.0,0.0,0
1.0,466.0,999.0,0.0,0.0,0
2.0,115.0,999.0,0.0,0.0,0
1.0,102.0,999.0,0.0,0.0,0
0.0,494.0,999.0,0.0,0.0,0
0.0,333.0,999.0,0.0,0.0,1
0.0,95.0,999.0,0.0,0.0,0
0.0,184.0,999.0,1.0,1.0,0
0.0,73.0,999.0,0.0,0.0,0
3.0,148.0,999.0,0.0,0.0,0
5.0,669.0,999.0,0.0,0.0,0
5.0,125.0,999.0,0.0,0.0,0
0.0,791.0,999.0,0.0,0.0,1
1.0,207.0,4.0,1.0,2.0,1
1.0,580.0,999.0,0.0,0.0,0
0.0,350.0,999.0,0.0,0.0,0
5.0,326.0,999.0,0.0,0.0,0
0.0,47.0,999.0,0.0,0.0,0
1.0,181.0,999.0,0.0,0.0,0
5.0,90.0,999.0,0.0,0.0,0
5.0,78.0,999.0,0.0,0.0,0
2.0,196.0,999.0,0.0,0.0,0
3.0,70.0,999.0,0.0,0.0,0
0.0,285.0,999.0,0.0,0.0,0
0.0,370.0,999.0,0.0,0.0,0
7.0,288.0,999.0,0.0,0.0,1
0.0,195.0,999.0,0.0,0.0,0
2.0,503.0,5.0,2.0,2.0,1
5.0,86.0,999.0,0.0,0.0,0
0.0,124.0,999.0,0.0,0.0,0
8.0,200.0,999.0,0.0,0.0,0
3.0,100.0,999.0,0.0,0.0,0
8.0,668.0,999.0,1.0,1.0,0
0.0,390.0,999.0,0.0,0.0,0
1.0,254.0,999.0,0.0,0.0,0
8.0,483.0,0.0,1.0,2.0,1
2.0,130.0,999.0,0.0,0.0,0
2.0,69.0,999.0,0.0,0.0,0
2.0,571.0,999.0,0.0,0.0,0
0.0,429.0,999.0,3.0,1.0,0
5.0,56.0,999.0,0.0,0.0,0
1.0,50.0,999.0,0.0,0.0,0
8.0,475.0,999.0,0.0,0.0,1
0.0,867.0,999.0,0.0,0.0,0
3.0,361.0,999.0,0.0,0.0,0
2.0,68.0,999.0,0.0,0.0,0
0.0,198.0,999.0,0.0,0.0,0
3.0,173.0,999.0,0.0,0.0,0
1.0,95.0,999.0,0.0,0.0,0
1.0,222.0,999.0,3.0,1.0,1
3.0,1200.0,999.0,0.0,0.0,0
0.0,256.0,999.0,0.0,0.0,0
0.0,261.0,12.0,1.0,2.0,0
5.0,52.0,999.0,0.0,0.0,0
1.0,27.0,999.0,0.0,0.0,0
2.0,77.0,999.0,0.0,0.0,0
1.0,349.0,999.0,0.0,0.0,0
0.0,269.0,3.0,2.0,2.0,0
5.0,345.0,999.0,0.0,0.0,0
8.0,80.0,999.0,0.0,0.0,0
7.0,271.0,999.0,0.0,0.0,1
5.0,102.0,999.0,0.0,0.0,0
2.0,241.0,999.0,0.0,0.0,0
0.0,190.0,999.0,0.0,0.0,0
3.0,111.0,999.0,0.0,0.0,0
8.0,240.0,999.0,1.0,1.0,1
5.0,523.0,999.0,0.0,0.0,0
0.0,133.0,999.0,0.0,0.0,0
0.0,140.0,999.0,0.0,0.0,0
0.0,118.0,999.0,0.0,0.0,0
1.0,657.0,6.0,1.0,2.0,1
1.0,352.0,999.0,1.0,1.0,1
2.0,756.0,999.0,0.0,0.0,0
3.0,106.0,999.0,0.0,0.0,0
8.0,438.0,999.0,0.0,0.0,1
0.0,121.0,999.0,0.0,0.0,0
3.0,119.0,999.0,0.0,0.0,0
2.0,77.0,999.0,0.0,0.0,0
5.0,127.0,999.0,0.0,0.0,0
4.0,133.0,999.0,1.0,1.0,0
0.0,73.0,999.0,0.0,0.0,0
0.0,97.0,999.0,0.0,0.0,0
0.0,154.0,999.0,0.0,0.0,0
6.0,213.0,999.0,0.0,0.0,1
1.0,27.0,999.0,0.0,0.0,0
0.0,231.0,999.0,0.0,0.0,0
0.0,152.0,999.0,0.0,0.0,0
3.0,191.0,999.0,0.0,0.0,0
8.0,111.0,999.0,0.0,0.0,0
8.0,281.0,999.0,0.0,0.0,0
0.0,267.0,999.0,0.0,0.0,0
2.0,203.0,999.0,0.0,0.0,0
5.0,729.0,999.0,0.0,0.0,0
0.0,214.0,1.0,1.0,2.0,1
1.0,84.0,999.0,0.0,0.0,0
8.0,207.0,999.0,0.0,0.0,0
0.0,118.0,999.0,0.0,0.0,0
1.0,122.0,6.0,1.0,2.0,0
0.0,393.0,999.0,0.0,0.0,1
5.0,702.0,999.0,0.0,0.0,0
0.0,173.0,999.0,0.0,0.0,0
0.0,197.0,999.0,0.0,0.0,0
0.0,189.0,999.0,0.0,0.0,0
0.0,199.0,999.0,1.0,1.0,0
0.0,178.0,999.0,0.0,0.0,0
5.0,213.0,999.0,0.0,0.0,0
1.0,993.0,3.0,1.0,2.0,1
2.0,164.0,999.0,0.0,0.0,0
3.0,130.0,999.0,0.0,0.0,0
0.0,68.0,12.0,1.0,2.0,0
3.0,58.0,999.0,0.0,0.0,0
0.0,414.0,999.0,0.0,0.0,1
7.0,101.0,999.0,0.0,0.0,0
3.0,449.0,999.0,0.0,0.0,0
0.0,175.0,999.0,0.0,0.0,0
1.0,162.0,999.0,0.0,0.0,0
1.0,139.0,999.0,0.0,0.0,0
5.0,71.0,999.0,0.0,0.0,0
3.0,445.0,999.0,0.0,0.0,0
3.0,96.0,999.0,0.0,0.0,0
2.0,1082.0,999.0,0.0,0.0,1
3.0,50.0,999.0,0.0,0.0,0
3.0,122.0,999.0,0.0,0.0,0
0.0,154.0,999.0,0.0,0.0,0
1.0,25.0,999.0,0.0,0.0,0
0.0,98.0,999.0,0.0,0.0,0
0.0,155.0,999.0,1.0,1.0,0
0.0,285.0,999.0,0.0,0.0,0
1.0,189.0,999.0,0.0,0.0,0
5.0,346.0,999.0,0.0,0.0,0
3.0,39.0,999.0,0.0,0.0,0
3.0,1288.0,999.0,0.0,0.0,1
3.0,17.0,999.0,0.0,0.0,0
0.0,738.0,999.0,0.0,0.0,0
2.0,141.0,999.0,0.0,0.0,0
1.0,190.0,999.0,0.0,0.0,0
0.0,91.0,999.0,0.0,0.0,0
0.0,152.0,999.0,1.0,1.0,0
3.0,91.0,999.0,0.0,0.0,0
0.0,242.0,999.0,0.0,0.0,0
0.0,64.0,999.0,0.0,0.0,0
0.0,199.0,999.0,0.0,0.0,0
1.0,68.0,999.0,0.0,0.0,0
2.0,171.0,999.0,0.0,0.0,0
8.0,208.0,999.0,1.0,1.0,0
5.0,281.0,999.0,1.0,1.0,0
0.0,23.0,999.0,0.0,0.0,0
1.0,399.0,999.0,0.0,0.0,0
1.0,18.0,999.0,0.0,0.0,0
3.0,153.0,999.0,0.0,0.0,0
3.0,148.0,999.0,0.0,0.0,0
0.0,742.0,999.0,0.0,0.0,0
8.0,375.0,999.0,0.0,0.0,1
3.0,497.0,999.0,1.0,1.0,0
3.0,231.0,999.0,0.0,0.0,1
2.0,263.0,999.0,0.0,0.0,0
0.0,203.0,999.0,3.0,1.0,0
0.0,123.0,999.0,0.0,0.0,0
0.0,25.0,999.0,0.0,0.0,0
0.0,107.0,999.0,0.0,0.0,0
5.0,166.0,999.0,0.0,0.0,0
6.0,554.0,999.0,0.0,0.0,0
2.0,150.0,999.0,0.0,0.0,0
2.0,735.0,999.0,0.0,0.0,0
2.0,761.0,999.0,0.0,0.0,1
0.0,95.0,999.0,0.0,0.0,0
0.0,380.0,999.0,0.0,0.0,0
0.0,148.0,999.0,0.0,0.0,0
3.0,109.0,999.0,0.0,0.0,0
3.0,76.0,999.0,0.0,0.0,0
3.0,371.0,999.0,0.0,0.0,0
1.0,239.0,999.0,0.0,0.0,1
0.0,796.0,999.0,0.0,0.0,0
3.0,59.0,999.0,0.0,0.0,0
0.0,192.0,999.0,0.0,0.0,0
5.0,229.0,999.0,0.0,0.0,0
2.0,295.0,999.0,0.0,0.0,0
2.0,302.0,999.0,0.0,0.0,0
9.0,106.0,3.0,1.0,2.0,1
0.0,121.0,999.0,0.0,0.0,0
2.0,254.0,999.0,0.0,0.0,0
0.0,189.0,999.0,0.0,0.0,0
2.0,532.0,999.0,0.0,0.0,1
0.0,238.0,999.0,0.0,0.0,0
0.0,160.0,999.0,0.0,0.0,0
2.0,82.0,999.0,0.0,0.0,0
2.0,67.0,999.0,0.0,0.0,0
5.0,262.0,999.0,0.0,0.0,0
0.0,121.0,999.0,0.0,0.0,0
0.0,115.0,999.0,0.0,0.0,0
2.0,1046.0,999.0,0.0,0.0,0
0.0,320.0,999.0,0.0,0.0,0
8.0,357.0,999.0,1.0,1.0,0
3.0,316.0,999.0,0.0,0.0,0
1.0,12.0,999.0,0.0,0.0,0
2.0,93.0,999.0,0.0,0.0,0
5.0,689.0,999.0,0.0,0.0,0
3.0,168.0,999.0,0.0,0.0,0
0.0,380.0,999.0,0.0,0.0,0
0.0,223.0,999.0,0.0,0.0,0
1.0,142.0,999.0,0.0,0.0,0
2.0,143.0,999.0,0.0,0.0,0
0.0,527.0,3.0,1.0,2.0,0
1.0,109.0,999.0,0.0,0.0,0
8.0,294.0,999.0,0.0,0.0,0
0.0,738.0,999.0,0.0,0.0,0
0.0,132.0,999.0,0.0,0.0,0
1.0,107.0,999.0,0.0,0.0,0
2.0,61.0,999.0,0.0,0.0,0
9.0,404.0,6.0,1.0,2.0,1
0.0,164.0,999.0,0.0,0.0,0
0.0,391.0,999.0,0.0,0.0,0
2.0,389.0,999.0,0.0,0.0,0
1.0,276.0,999.0,0.0,0.0,1
3.0,143.0,999.0,0.0,0.0,0
0.0,482.0,999.0,0.0,0.0,1
0.0,318.0,6.0,1.0,2.0,0
0.0,101.0,999.0,0.0,0.0,0
0.0,8.0,999.0,0.0,0.0,0
2.0,190.0,999.0,0.0,0.0,0
2.0,520.0,999.0,0.0,0.0,0
3.0,120.0,999.0,0.0,0.0,0
2.0,62.0,999.0,0.0,0.0,0
3.0,195.0,999.0,0.0,0.0,0
8.0,118.0,999.0,0.0,0.0,1
2.0,195.0,999.0,0.0,0.0,0
0.0,204.0,999.0,1.0,1.0,0
8.0,128.0,999.0,0.0,0.0,0
3.0,209.0,4.0,2.0,2.0,1
0.0,72.0,999.0,2.0,1.0,0
0.0,223.0,999.0,0.0,0.0,0
0.0,278.0,999.0,0.0,0.0,0
5.0,295.0,999.0,0.0,0.0,0
0.0,176.0,999.0,0.0,0.0,0
5.0,76.0,999.0,0.0,0.0,0
3.0,108.0,999.0,0.0,0.0,0
0.0,150.0,999.0,0.0,0.0,0
5.0,162.0,999.0,0.0,0.0,1
